Field1_text,Field1_links,Textbox_value,Text,Text1,Text2,Text3,Text4,Text5,Text6,Text7,Text8,Text9,Text10
整租·安华西里社区2室1厅-东,https://www.ziroom.com/x/808106700.html,8500,约57.06㎡,朝东,2室1厅,4/6,无,安华西里社区,1998,板楼,集体供暖,20%,2.6
整租·远洋天地三期1室1厅-北,https://www.ziroom.com/x/808117641.html,9300,约80.85㎡,朝北,1室1厅,11/16,有,远洋天地三期,2005,塔板结合,集体供暖,32%,0.3
整租·苹果社区南区1室1厅-北,https://www.ziroom.com/x/778082575.html,9500,62.9㎡,朝北,1室1厅,20/27,有,苹果社区南区,2005,塔板结合,集体供暖,38%,3.5
整租·安慧东里2室1厅-东,https://www.ziroom.com/x/749952963.html,9900,97.9㎡,朝东,2室1厅,18/22,有,安慧东里,2000,塔楼,集体供暖,30%,3.5
整租·紫薇天悦1室1厅-北,https://www.ziroom.com/x/711699364.html,8500,66.25㎡,朝北,1室1厅,1/24,有,紫薇天悦,2008,塔楼,集体供暖,37%,2.68
整租·苹果社区北区2室1厅-西,https://www.ziroom.com/x/807243243.html,9400,102.69㎡,朝西,2室1厅,8/33,有,苹果社区北区,2009,塔板结合,集体供暖,30%,3.5
整租·中海城紫鑫阁2室1厅-东南,https://www.ziroom.com/x/792233905.html,8400,,,,,,,,,,,
整租·苹果社区南区2室1厅-北,https://www.ziroom.com/x/742276189.html,10100,69㎡,朝北,2室1厅,4/27,有,苹果社区南区,2005,塔板结合,集体供暖,38%,3.5
整租·北苑家园茉藜园2室1厅-南,https://www.ziroom.com/x/808160551.html,9400,约88.12㎡,朝南,2室1厅,8/15,有,北苑家园茉藜园,2005,塔板结合,集体供暖,50%,2
整租·远洋天地三期1室1厅-北,https://www.ziroom.com/x/808151094.html,9400,约84.57㎡,朝北,1室1厅,8/16,有,远洋天地三期,2005,塔板结合,集体供暖,32%,0.3
整租·兴隆家园2室1厅-北,https://www.ziroom.com/x/756232161.html,9400,约101㎡,朝北,2室1厅,8/24,有,兴隆家园,2002,塔楼,集体供暖,35%,2.8
整租·利泽西园2室1厅-东南,https://www.ziroom.com/x/713790005.html,8400,约66㎡,朝东南,2室1厅,1/24,有,利泽西园,2002,塔楼,集体供暖,36%,2.58
整租·雅成一里2室1厅-东南,https://www.ziroom.com/x/807037499.html,8400,约94㎡,朝东南,2室1厅,10/24,有,雅成一里,1999,塔楼,独立供暖,20%,3
整租·长安6号1室1厅-东,https://www.ziroom.com/x/749870804.html,8400,约85.99㎡,朝东,1室1厅,15/18,有,长安6号,2000,塔楼,中央供暖,17%,6.32
整租·青年汇佳园2室1厅-西,https://www.ziroom.com/x/753013798.html,9500,约72㎡,朝西,2室1厅,16/20,有,青年汇佳园,2005,塔板结合,独立供暖,24%,1.6
整租·延静东里2室1厅-西南,https://www.ziroom.com/x/787440456.html,10300,91.22㎡,朝西南,2室1厅,18/26,有,延静东里,2000,塔楼,集体供暖,30%,1
整租·姚家园东里7号院2室1厅-南,https://www.ziroom.com/x/759403673.html,8400,约88㎡,朝南,2室1厅,20/20,有,姚家园东里7号院,2010,板楼,独立供暖,30%,1
整租·中鑫嘉园2室1厅-东,https://www.ziroom.com/x/720315680.html,10300,71.46㎡,朝东,2室1厅,4/26,有,中鑫嘉园,1993,塔楼,独立供暖,30%,3
整租·富力城A区1室1厅-北,https://www.ziroom.com/x/724202761.html,10300,70.91㎡,朝北,1室1厅,1/26,有,富力城A区,2004,塔楼,集体供暖,45%,2.1
整租·芍药居北里2室1厅-南,https://www.ziroom.com/x/808142001.html,10300,约94.5㎡,朝南,2室1厅,15/28,有,芍药居北里,2008,塔板结合,集体供暖,30%,2.29
整租·青年汇佳园2室1厅-南,https://www.ziroom.com/x/647129187.html,9900,71.9㎡,朝南,2室1厅,18/20,有,青年汇佳园,2005,塔板结合,独立供暖,24%,1.6
整租·世纪村东区2室1厅-南,https://www.ziroom.com/x/808115387.html,8500,约67㎡,朝南,2室1厅,2/5,无,世纪村东区,1996,板楼,集体供暖,35%,2.5
整租·乐成豪丽1室1厅-东,https://www.ziroom.com/x/718605279.html,10400,68.97㎡,朝东,1室1厅,10/15,有,乐成豪丽,2006,塔楼,集体供暖,31%,2.5
整租·富力城A区1室1厅-北,https://www.ziroom.com/x/789707637.html,10100,61.5㎡,朝北,1室1厅,9/28,有,富力城A区,2004,塔楼,集体供暖,45%,2.1
整租·沿海赛洛城二期2室1厅-北,https://www.ziroom.com/x/768404109.html,8500,93.66㎡,朝北,2室1厅,17/24,有,沿海赛洛城二期,2007,板楼,集体供暖,30%,1.2
整租·都会华庭2室1厅-西,https://www.ziroom.com/x/753002158.html,8500,90.59㎡,朝西,2室1厅,17/30,有,都会华庭,2007,塔楼,集体供暖,33%,0.3
整租·向军北里2室1厅-东,https://www.ziroom.com/x/749357674.html,8500,61.79㎡,朝东,2室1厅,8/18,有,向军北里,1989,塔板结合,集体供暖,30%,0.3
整租·南湖东园二区2室1厅-南,https://www.ziroom.com/x/808117487.html,9500,约68.31㎡,朝南,2室1厅,16/20,有,南湖东园二区,1999,塔楼,集体供暖,30%,2.8
整租·东大桥路2室1厅-东,https://www.ziroom.com/x/808012501.html,8500,约54.27㎡,朝东,2室1厅,4/16,有,东大桥路,1990,塔楼,集体供暖,30%,9.7
整租·主场1室1厅-北,https://www.ziroom.com/x/808113378.html,8500,约59.08㎡,朝北,1室1厅,8/24,有,主场,2007,塔楼,集体供暖,40%,3.93
整租·安慧里二区2室1厅-南,https://www.ziroom.com/x/808109514.html,8500,64.98㎡,朝南,2室1厅,7/25,有,安慧里二区,1990,塔楼,集体供暖,35%,2.5
整租·博雅国际1室1厅-北,https://www.ziroom.com/x/808129513.html,8500,约49.34㎡,朝北,1室1厅,19/26,有,博雅国际,2007,塔板结合,中央供暖,30%,5
整租·芍药居北里2室2厅-南,https://www.ziroom.com/x/808110557.html,10500,约88.79㎡,朝南,2室2厅,9/24,有,芍药居北里,2008,塔楼,集体供暖,30%,2.29
整租·合生国际花园1室1厅-东,https://www.ziroom.com/x/754966796.html,9900,65.33㎡,朝东,1室1厅,7/18,有,合生国际花园,2008,塔板结合,集体供暖,38%,3.4
整租·金台里2室1厅-南,https://www.ziroom.com/x/808141189.html,8500,约86㎡,朝南,2室1厅,3/21,有,金台里,2002,板楼,集体供暖,30%,1.2
整租·华彩国际公寓1室1厅-南,https://www.ziroom.com/x/777560424.html,10500,约53㎡,朝南,1室1厅,3/21,有,华彩国际公寓,2008,板楼,中央供暖,31%,3.39
整租·九龙花园2室1厅-东,https://www.ziroom.com/x/721822090.html,10500,约108㎡,朝东,2室1厅,10/23,有,九龙花园,2003,塔楼,集体供暖,39%,1
整租·裕民路1号院2室1厅-南,https://www.ziroom.com/x/808125019.html,8500,约53.97㎡,朝南,2室1厅,4/6,无,裕民路1号院,1986,板楼,集体供暖,32%,1
整租·青年汇佳园2室1厅-南,https://www.ziroom.com/x/807662732.html,10400,94㎡,朝南,2室1厅,11/18,有,青年汇佳园,2005,板楼,集体供暖,24%,1.6
整租·安慧北里秀园2室1厅-东南,https://www.ziroom.com/x/808160383.html,8500,约63.45㎡,朝东南,2室1厅,17/20,有,安慧北里秀园,1993,塔楼,集体供暖,30%,2.1
整租·姚家园西里7号院2室2厅-南,https://www.ziroom.com/x/758171870.html,10600,111.06㎡,朝南,2室2厅,5/9,有,姚家园西里7号院,2007,塔板结合,独立供暖,30%,2.2
整租·安慧里一区2室1厅-南,https://www.ziroom.com/x/808097852.html,8500,64㎡,朝南,2室1厅,22/25,有,安慧里一区,1990,塔楼,集体供暖,35%,2.5
整租·风度柏林2室1厅-南,https://www.ziroom.com/x/765010952.html,9600,66㎡,朝南,2室1厅,10/16,有,风度柏林,2008,塔板结合,集体供暖,30%,2.8
整租·UHN国际村1室1厅-南,https://www.ziroom.com/x/713064736.html,10600,约58.79㎡,朝南,1室1厅,11/28,有,UHN国际村,2008,板楼,集体供暖,31%,2.97
整租·富力城A区1室1厅-北,https://www.ziroom.com/x/716338195.html,9600,63.75㎡,朝北,1室1厅,5/28,有,富力城A区,2004,塔楼,集体供暖,45%,2.1
整租·力鸿花园1室1厅-北,https://www.ziroom.com/x/808156757.html,8500,约46.42㎡,朝北,1室1厅,20/24,有,力鸿花园,1998,塔楼,集体供暖,33%,3.2
整租·卡布其诺2室1厅-东北,https://www.ziroom.com/x/723219278.html,10400,约94.28㎡,朝东北,2室1厅,3/9,有,卡布其诺,2004,板楼,集体供暖,35%,0.2
整租·九龙花园2室1厅-东,https://www.ziroom.com/x/807353185.html,10600,约104.88㎡,朝东,2室1厅,12/22,有,九龙花园,2003,塔楼,集体供暖,39%,1
整租·新源西里东街2室1厅-南,https://www.ziroom.com/x/733211927.html,8500,约57.66㎡,朝南,2室1厅,3/16,有,新源西里东街,1988,塔楼,集体供暖,30%,2.0
整租·胜古家园2室1厅-南,https://www.ziroom.com/x/746116031.html,10600,约77.31㎡,朝南,2室1厅,5/14,有,胜古家园,1998,板楼,集体供暖,25%,1.2
整租·小关东街2室1厅-南,https://www.ziroom.com/x/750170340.html,8500,约57.57㎡,朝南,2室1厅,5/6,无,小关东街,1992,板楼,集体供暖,30%,2
整租·安华西里社区2室1厅-东,https://www.ziroom.com/x/808103501.html,8500,约56㎡,朝东,2室1厅,4/6,无,安华西里社区,1998,板楼,集体供暖,20%,2.6
整租·苹果社区南区2室1厅-北,https://www.ziroom.com/x/784447909.html,9600,72㎡,朝北,2室1厅,17/21,有,苹果社区南区,2005,塔板结合,集体供暖,38%,3.5
整租·安慧里二区2室1厅-南,https://www.ziroom.com/x/808155070.html,8500,约64㎡,朝南,2室1厅,25/25,有,安慧里二区,1990,塔楼,集体供暖,35%,2.5
整租·富力城C区1室1厅-北,https://www.ziroom.com/x/733860857.html,10700,66.13㎡,朝北,1室1厅,4/25,有,富力城C区,2005,塔楼,集体供暖,38%,2.8
整租·炫特嘉园二期2室1厅-南,https://www.ziroom.com/x/739959538.html,9600,93.64㎡,朝南,2室1厅,3/24,有,炫特嘉园二期,2006,塔楼,集体供暖,32%,0.4
整租·沿海赛洛城二期2室1厅-东,https://www.ziroom.com/x/764080819.html,8500,约77.52㎡,朝东,2室1厅,5/6,无,沿海赛洛城二期,2007,板楼,集体供暖,30%,1.2
整租·首城国际D区2室1厅-南,https://www.ziroom.com/x/710999703.html,10700,89.89㎡,朝南,2室1厅,14/28,有,首城国际D区,2011,板楼,集体供暖,30%,3.2
整租·地杰长安驿1室1厅-东,https://www.ziroom.com/x/722449195.html,10700,约98.46㎡,朝东,1室1厅,6/27,有,地杰长安驿,2008,塔楼,中央供暖,20%,5
整租·农展南里2室1厅-南,https://www.ziroom.com/x/773689639.html,8600,63.95㎡,朝南,2室1厅,5/6,无,农展南里,1987,板楼,集体供暖,30%,0.3
整租·富力城A区1室1厅-北,https://www.ziroom.com/x/780172440.html,9900,47.56㎡,朝北,1室1厅,25/26,有,富力城A区,2004,塔楼,集体供暖,45%,2.1
整租·珠江绿洲2室1厅-西,https://www.ziroom.com/x/790767168.html,8600,114㎡,朝西,2室1厅,19/31,有,珠江绿洲,2007,塔楼,集体供暖,60%,0.3
整租·北沙滩1号院2室1厅-南,https://www.ziroom.com/x/717546718.html,8600,65㎡,朝南,2室1厅,4/5,无,北沙滩1号院,1984,板楼,集体供暖,26%,1.7
整租·吉祥里2室1厅-南,https://www.ziroom.com/x/788208890.html,8600,50㎡,朝南,2室1厅,1/6,无,吉祥里,2003,板楼,集体供暖,30%,2.46
整租·飘HOME1室1厅-西,https://www.ziroom.com/x/724211588.html,8600,61.26㎡,朝西,1室1厅,24/25,有,飘HOME,2004,塔楼,集体供暖,30%,4
整租·苹果社区北区2室1厅-东,https://www.ziroom.com/x/791672760.html,10700,约110㎡,朝东,2室1厅,25/33,有,苹果社区北区,2009,塔板结合,集体供暖,30%,3.5
整租·石门新居35号院2室1厅-西南,https://www.ziroom.com/x/783702173.html,8600,84.22㎡,朝西南,2室1厅,17/22,有,石门新居35号院,2020,塔楼,壁挂炉,30%,2
整租·远洋天地一期2室1厅-东,https://www.ziroom.com/x/781284351.html,8600,68.95㎡,朝东,2室1厅,4/9,有,远洋天地一期,2005,板楼,集体供暖,32%,0.3
整租·泰华滨河苑1室1厅-南,https://www.ziroom.com/x/750025907.html,8600,77.46㎡,朝南,1室1厅,10/31,有,泰华滨河苑,2000,塔楼,集体供暖,32%,3.7
整租·UHN国际村1室1厅-南,https://www.ziroom.com/x/712544913.html,10800,66.99㎡,朝南,1室1厅,28/28,有,UHN国际村,2008,板楼,集体供暖,31%,2.97
整租·圣馨大地1室1厅-北,https://www.ziroom.com/x/713756734.html,8600,66.37㎡,朝北,1室1厅,5/29,有,圣馨大地,2001,塔楼,集体供暖,62%,4.1
整租·三里屯东2室1厅-南,https://www.ziroom.com/x/751795090.html,8600,63㎡,朝南,2室1厅,5/5,无,三里屯东,1989,板楼,集体供暖,30%,0.3
整租·九龙花园2室1厅-南,https://www.ziroom.com/x/808101681.html,10800,120㎡,朝南,2室1厅,12/22,有,九龙花园,2003,塔楼,集体供暖,39%,1
整租·梵谷水郡2室1厅-南,https://www.ziroom.com/x/796201593.html,8600,约79㎡,朝南,2室1厅,3/24,有,梵谷水郡,2008,塔楼,独立供暖,33%,2.6
整租·紫薇天悦2室1厅-西南,https://www.ziroom.com/x/709716005.html,10800,约101㎡,朝西南,2室1厅,11/24,有,紫薇天悦,2008,塔楼,集体供暖,37%,2.68
整租·时代国际嘉园2室1厅-东,https://www.ziroom.com/x/808163792.html,10800,约104.2㎡,朝东,2室1厅,2/21,有,时代国际嘉园,2007,板楼,集体供暖,36%,2.6
整租·国展新座2室1厅-北,https://www.ziroom.com/x/736705964.html,10200,73.92㎡,朝北,2室1厅,8/18,有,国展新座,2003,塔板结合,壁挂炉,34%,4.5
整租·芍药居北里2室1厅-东南,https://www.ziroom.com/x/793221559.html,9600,约95㎡,朝东南,2室1厅,24/24,有,芍药居北里,2008,塔楼,集体供暖,30%,2.29
整租·富力城A区1室1厅-北,https://www.ziroom.com/x/807366184.html,9600,约58.41㎡,朝北,1室1厅,10/28,有,富力城A区,2004,塔楼,集体供暖,45%,2.1
整租·育慧里二区2室1厅-南,https://www.ziroom.com/x/755306975.html,10200,72.53㎡,朝南,2室1厅,4/6,无,育慧里二区,1996,板楼,集体供暖,30%,1.5
整租·望京明苑2室1厅-东南,https://www.ziroom.com/x/808023197.html,9900,约97.89㎡,朝东南,2室1厅,10/28,有,望京明苑,2001,塔楼,集体供暖,38%,3.6
整租·华腾园2室1厅-北,https://www.ziroom.com/x/762669760.html,10200,约63㎡,朝北,2室1厅,9/25,有,华腾园,2003,塔楼,集体供暖,40%,2.1
整租·亮马水晶2室1厅-西,https://www.ziroom.com/x/808116668.html,10200,约89㎡,朝西,2室1厅,5/20,有,亮马水晶,2003,塔楼,集体供暖,31%,3.37
整租·隆远阁2室1厅-南,https://www.ziroom.com/x/808117732.html,11500,约94.5㎡,朝南,2室1厅,6/15,有,隆远阁,2008,塔板结合,集体供暖,2.5,
整租·金泰先锋北区2室1厅-东北,https://www.ziroom.com/x/808139068.html,10200,约85.77㎡,朝东北,2室1厅,3/15,有,金泰先锋北区,2008,塔楼,集体供暖,30%,2.22
整租·北京华侨城2号院2室1厅-南,https://www.ziroom.com/x/808091678.html,11600,121.26㎡,朝南,2室1厅,6/12,有,北京华侨城2号院,2010,板楼,集体供暖,32%,2.35
整租·嘉铭桐城F区2室1厅-西南,https://www.ziroom.com/x/727990805.html,11300,114.59㎡,朝西南,2室1厅,4/28,有,嘉铭桐城F区,2000,塔楼,壁挂炉,30%,2.3
整租·望京西园三区2室1厅-南,https://www.ziroom.com/x/808096620.html,11300,约88㎡,朝南,2室1厅,13/18,有,望京西园三区,2000,塔楼,壁挂炉,40%,3.5
整租·胜古家园2室1厅-南,https://www.ziroom.com/x/808110844.html,11100,约77.31㎡,朝南,2室1厅,11/14,有,胜古家园,1998,板楼,集体供暖,25%,1.2
整租·富力城A区2室1厅-北,https://www.ziroom.com/x/745211118.html,11800,84.37㎡,朝北,2室1厅,3/26,有,富力城A区,2004,塔楼,集体供暖,45%,2.1
整租·林奥嘉园2室1厅-西,https://www.ziroom.com/x/808170666.html,11100,约104.5㎡,朝西,2室1厅,8/24,有,林奥嘉园,2014,塔板结合,集体供暖,30%,5.7
整租·保利金泉2室1厅-西,https://www.ziroom.com/x/763279890.html,11800,约98㎡,朝西,2室1厅,19/30,有,保利金泉,2008,塔楼,集体供暖,35%,3.5
整租·天居园2室1厅-南,https://www.ziroom.com/x/776378964.html,10900,109.26㎡,朝南,2室1厅,17/32,有,天居园,2007,塔楼,独立供暖,35%,4.3
整租·苹果社区南区2室1厅-北,https://www.ziroom.com/x/807394919.html,11200,71.9㎡,朝北,2室1厅,9/22,有,苹果社区南区,2005,塔板结合,集体供暖,38%,3.5
整租·怡馨园2室1厅-西,https://www.ziroom.com/x/808161237.html,9900,约93.75㎡,朝西,2室1厅,10/24,有,怡馨园,1998,塔楼,集体供暖,30%,2.1
整租·林奥嘉园2室1厅-西,https://www.ziroom.com/x/808149743.html,11200,118.97㎡,朝西,2室1厅,18/27,有,林奥嘉园,2014,板楼,集体供暖,30%,5.7
整租·融科橄榄城三期2室1厅-南,https://www.ziroom.com/x/779087107.html,11900,86㎡,朝南,2室1厅,8/26,有,融科橄榄城三期,2009,板楼,集体供暖,39%,2.7
整租·苹果社区南区2室1厅-南,https://www.ziroom.com/x/784489619.html,12400,96.06㎡,朝南,2室1厅,19/22,有,苹果社区南区,2005,板楼,集体供暖,38%,3.5
整租·苹果社区南区2室1厅-南,https://www.ziroom.com/x/759587876.html,11900,96㎡,朝南,2室1厅,10/23,有,苹果社区南区,2005,板楼,集体供暖,38%,3.5
整租·望京新城2室1厅-南,https://www.ziroom.com/x/808105923.html,12500,约105㎡,朝南,2室1厅,9/27,有,望京新城,1998,塔楼,集体供暖,40%,2.1
曼舍·公园18721室1厅-西南,https://www.ziroom.com/x/777925629.html,11900,约80.95㎡,朝西南,1室1厅,4/21,有,公园1872,33%,2.6,1:0.75,2008,塔楼
整租·广百西路16号院2室2厅-南,https://www.ziroom.com/x/808163883.html,12400,约139.11㎡,朝南,2室2厅,7/15,有,广百西路16号院,2015,塔楼,集体供暖,30%,2.15
整租·望京新城2室1厅-东南,https://www.ziroom.com/x/808149127.html,11900,约89㎡,朝东南,2室1厅,7/31,有,望京新城,1998,塔楼,集体供暖,40%,2.1
曼舍·乐成国际1室1厅-北,https://www.ziroom.com/x/808125586.html,12500,约61㎡,朝北,1室1厅,10/12,有,乐成国际,31%,3.33,1:1.1,2006,塔板结合
整租·国际港2室1厅-西南,https://www.ziroom.com/x/725618379.html,11900,约99.74㎡,朝西南,2室1厅,7/23,有,国际港,2002,塔板结合,壁挂炉,35%,6.8
曼舍·乐成国际1室1厅-北,https://www.ziroom.com/x/808125586.html,12400,约61㎡,朝北,1室1厅,10/12,有,乐成国际,31%,3.33,1:1.1,2006,塔板结合
整租·保利金泉2室1厅-东,https://www.ziroom.com/x/724219639.html,11900,约98㎡,朝东,2室1厅,5/30,有,保利金泉,2008,塔楼,集体供暖,35%,3.5
整租·和平街十区2室1厅-东,https://www.ziroom.com/x/752529477.html,12400,约104㎡,朝东,2室1厅,3/4,无,和平街十区,1994,板楼,集体供暖,50%,2.5
整租·望京新城2室1厅-西北,https://www.ziroom.com/x/808063965.html,11900,约96.8㎡,朝西北,2室1厅,12/27,有,望京新城,1998,塔楼,集体供暖,40%,2.1
整租·保利金泉2室1厅-北,https://www.ziroom.com/x/757654472.html,12600,约72㎡,朝北,2室1厅,6/30,有,保利金泉,2008,塔板结合,集体供暖,35%,3.5
整租·富力城A区1室1厅-南,https://www.ziroom.com/x/755266138.html,10900,71.66㎡,朝南,1室1厅,17/28,有,富力城A区,2004,塔楼,集体供暖,45%,2.1
整租·石韵浩庭2室1厅-南,https://www.ziroom.com/x/788583601.html,12000,104.76㎡,朝南,2室1厅,4/15,有,石韵浩庭,2006,塔楼,集体供暖,31%,3.84
整租·盛世嘉园2室1厅-南,https://www.ziroom.com/x/716713876.html,12000,132.24㎡,朝南,2室1厅,16/18,有,盛世嘉园,2000,塔楼,集体供暖,30%,3.14
整租·望京新城2室1厅-西南,https://www.ziroom.com/x/808117130.html,12900,约105.93㎡,朝西南,2室1厅,23/26,有,望京新城,1998,塔楼,集体供暖,40%,2.1
曼舍·公园18721室1厅-西南,https://www.ziroom.com/x/777925629.html,12000,约80.95㎡,朝西南,1室1厅,4/21,有,公园1872,33%,2.6,1:0.75,2008,塔楼
整租·后现代城C区1室1厅-南,https://www.ziroom.com/x/760694743.html,9900,约111㎡,朝南,1室1厅,5/18,有,后现代城C区,2009,塔楼,集体供暖,30%,2.8
